"set","n","rule","tau","viol_anchor","viol_pair","sensitivity","harm","pool_size","mc_se_viol","feasible"
"Set4_Extremes",100,"ANCHOR_tau",3.0225535,0.0452916666666667,0.0452916666666667,0.236825396825398,0.155487397663352,1.92741666666667,0.00134226691951251,TRUE
"Set4_Extremes",100,"ANCHOR_tau",4.514619,0.031625,0.0961666666666667,0.341217532467509,1.64491352913331,3.81166666666667,0.00112961754912522,TRUE
"Set4_Extremes",100,"ANCHOR_tau",6.9006233,0,0,0.633227272727245,3.88756857310589,7.9655,0,TRUE
"Set4_Extremes",100,"CLUST_tau",1.5082055,0,0,0.00880555555555561,0,1.02641666666667,0,TRUE
"Set4_Extremes",100,"CLUST_tau",3.0225535,0.0127916666666667,0.0127916666666667,0.178365079365094,0.0491626872041069,1.685,0.000725374613865012,TRUE
"Set4_Extremes",100,"CLUST_tau",4.514619,0.00458333333333333,0.00516666666666667,0.203050865800866,0.41860036784835,2.603,0.000436001069804158,TRUE
"Set4_Extremes",100,"CLUST_tau",6.9006233,0,0,0.319719696969645,1.88276904316742,4.51691666666667,0,TRUE
"Set4_Extremes",200,"ANCHOR_tau",1.5082055,0.000166666666666667,0.000166666666666667,0.0755833333333307,0.000503758970469787,1.22691666666667,8.33263885995129e-05,TRUE
"Set4_Extremes",200,"ANCHOR_tau",3.0225535,0.0592916666666667,0.0592916666666667,0.406873015872997,0.194407136556491,2.73033333333333,0.00152446937394835,FALSE
"Set4_Extremes",200,"ANCHOR_tau",4.514619,0.0165416666666667,0.157708333333333,0.517117965367984,2.20649338930651,5.2785,0.000823307352758665,TRUE
"Set4_Extremes",200,"ANCHOR_tau",6.9006233,0,0,0.773984848484784,4.21141366228869,9.51383333333333,0,TRUE
"Set4_Extremes",200,"CLUST_tau",1.5082055,0.000166666666666667,0.000166666666666667,0.0624166666666651,0.000503758970469787,1.18741666666667,8.33263885995129e-05,TRUE
"Set4_Extremes",200,"CLUST_tau",3.0225535,0.004625,0.004625,0.341575396825399,0.0181552857478503,2.362,0.000437969242403695,TRUE
"Set4_Extremes",200,"CLUST_tau",4.514619,0.000541666666666667,0.000541666666666667,0.288923160173173,0.285058352098627,3.30825,0.000150190609988453,TRUE
"Set4_Extremes",200,"CLUST_tau",6.9006233,0,0,0.448015151515224,2.08193538557611,5.92816666666667,0,TRUE
"Set4_Extremes",400,"ANCHOR_tau",1.5082055,0,0,0.279777777777771,0,1.83933333333333,0,TRUE
"Set4_Extremes",400,"ANCHOR_tau",3.0225535,0.0805833333333333,0.0805833333333333,0.532492063491964,0.261909538458453,3.51175,0.0017570057356459,FALSE
"Set4_Extremes",400,"ANCHOR_tau",4.514619,0.00495833333333333,0.254166666666667,0.704857142857168,2.66938380313339,6.83641666666667,0.000453401416328515,TRUE
"Set4_Extremes",400,"ANCHOR_tau",6.9006233,0,0,0.853303030302977,4.47555210056178,10.3863333333333,0,TRUE
"Set4_Extremes",400,"CLUST_tau",1.5082055,0,0,0.217499999999998,0,1.6525,0,TRUE
"Set4_Extremes",400,"CLUST_tau",3.0225535,0.00195833333333333,0.00195833333333333,0.486162698412632,0.00643393201285303,3.109,0.000285372436759469,TRUE
"Set4_Extremes",400,"CLUST_tau",4.514619,0.000416666666666667,0.000583333333333333,0.373245670995675,0.283940682037778,4.01308333333333,0.000131734115986766,TRUE
"Set4_Extremes",400,"CLUST_tau",6.9006233,0,0,0.517810606060777,2.14467646541413,6.69591666666667,0,TRUE
