"set","n","tau_clin","n_acceptable","method","tau","violation","violation_se","sensitivity","sensitivity_se"
"Set2_LogNormal",75,7.3720675,6,"RV2",1.81794721382385,0.631,0.0107897868375608,0.826916666666663,0.00379878955502023
"Set2_LogNormal",75,7.3720675,6,"RV2",1.84508075432868,0.6435,0.0107099894957932,0.833749999999996,0.00370902381212179
"Set2_LogNormal",75,7.3720675,6,"RV2",1.87221429483352,0.658,0.0106074502119972,0.840416666666662,0.00366798035178879
"Set2_LogNormal",75,7.3720675,6,"RV2",1.89934783533835,0.669,0.0105223333914109,0.846333333333329,0.00361116324748655
"Set2_LogNormal",75,7.3720675,6,"RV2",1.92648137584318,0.684,0.0103957683698705,0.852916666666662,0.00353689629713173
"Set2_LogNormal",75,7.3720675,6,"RV2",1.95361491634802,0.7025,0.0102223713002414,0.860249999999996,0.00344886807115315
"Set2_LogNormal",75,7.3720675,6,"RV2",1.98074845685285,0.7195,0.0100453907340631,0.866916666666662,0.00340322100287982
"Set2_LogNormal",75,7.3720675,6,"RV2",2.00788199735768,0.735,0.00986851052591018,0.873333333333328,0.00331955485636893
"Set2_LogNormal",75,7.3720675,6,"RV2",2.03501553786252,0.7435,0.00976493087533137,0.878666666666661,0.00322105917707519
"Set2_LogNormal",75,7.3720675,6,"RV2",2.06214907836735,0.7585,0.00957020767799738,0.884333333333328,0.00316527162253768
"Set2_LogNormal",75,7.3720675,6,"RV2",2.08928261887219,0.7685,0.00943153619512749,0.889166666666661,0.00309967516219184
"Set2_LogNormal",75,7.3720675,6,"RV2",2.11641615937702,0.7795,0.00927037620595842,0.893499999999994,0.00304064823132584
"Set2_LogNormal",75,7.3720675,6,"RV2",2.14354969988185,0.7885,0.00913147715323211,0.898333333333328,0.00297185875243808
"Set2_LogNormal",75,7.3720675,6,"RV2",2.17068324038669,0.801,0.00892745764481691,0.903333333333327,0.00290736612379252
"Set2_LogNormal",75,7.3720675,6,"RV2",2.19781678089152,0.8125,0.00872765002735559,0.907166666666661,0.00284983186638532
"Set2_LogNormal",75,7.3720675,6,"RV2",2.22495032139635,0.8185,0.0086185193043817,0.911249999999994,0.00281351833416196
"Set2_LogNormal",75,7.3720675,6,"RV2",2.25208386190119,0.8315,0.00836981929315084,0.916666666666661,0.00272590453896582
"Set2_LogNormal",75,7.3720675,6,"RV2",2.27921740240602,0.839,0.00821824190444648,0.921333333333328,0.00264894108822523
"Set2_LogNormal",75,7.3720675,6,"RV2",2.30635094291085,0.8465,0.00806032722660811,0.924833333333328,0.00258359944865879
"Set2_LogNormal",75,7.3720675,6,"RV2",2.33348448341569,0.8575,0.00781644900194455,0.928916666666661,0.00251273907099163
"Set2_LogNormal",75,7.3720675,6,"RV2",2.36061802392052,0.87,0.00751997340420829,0.931666666666662,0.00247178522979264
"Set2_LogNormal",75,7.3720675,6,"RV2",2.38775156442535,0.88,0.00726636084983398,0.934916666666662,0.00240083825060221
"Set2_LogNormal",75,7.3720675,6,"RV2",2.41488510493019,0.8895,0.00701034057660539,0.937666666666662,0.00233964622206941
"Set2_LogNormal",75,7.3720675,6,"RV2",2.44201864543502,0.9005,0.00669327087454258,0.940916666666662,0.00229077179497779
"Set2_LogNormal",75,7.3720675,6,"RV2",2.46915218593986,0.907,0.00649426670225361,0.943999999999995,0.00225186342589599
"Set2_LogNormal",75,7.3720675,6,"RV2",2.49628572644469,0.915,0.00623598428477814,0.946499999999996,0.00219519361332865
"Set2_LogNormal",75,7.3720675,6,"RV2",2.52341926694952,0.9205,0.00604895652158287,0.948916666666662,0.00215560558003217
"Set2_LogNormal",75,7.3720675,6,"RV2",2.55055280745436,0.928,0.0057799653978203,0.951749999999996,0.002113743880995
"Set2_LogNormal",75,7.3720675,6,"RV2",2.57768634795919,0.933,0.00559066185706129,0.954166666666663,0.00206281563241429
"Set2_LogNormal",75,7.3720675,6,"RV2",2.60481988846402,0.9385,0.00537204569973116,0.95608333333333,0.00200716684657738
"Set2_LogNormal",75,7.3720675,6,"RV2",2.63195342896886,0.9455,0.00507591124823908,0.958249999999996,0.00196408640763742
"Set2_LogNormal",75,7.3720675,6,"RV2",2.65908696947369,0.953,0.00473238840333293,0.96108333333333,0.0019111433096446
"Set2_LogNormal",75,7.3720675,6,"RV2",2.68622050997852,0.9565,0.00456112650559047,0.963249999999997,0.00185921036852845
"Set2_LogNormal",75,7.3720675,6,"RV2",2.71335405048336,0.9605,0.00435544199823623,0.964999999999997,0.00180623918681866
"Set2_LogNormal",75,7.3720675,6,"RV2",2.74048759098819,0.9635,0.0041933131292571,0.96733333333333,0.00173839005979654
"Set2_LogNormal",75,7.3720675,6,"RV2",2.76762113149302,0.9665,0.00402354010791492,0.969666666666664,0.00166197673469463
"Set2_LogNormal",75,7.3720675,6,"RV2",2.79475467199786,0.971,0.00375226598204339,0.972499999999997,0.00158453901463133
"Set2_LogNormal",75,7.3720675,6,"RV2",2.82188821250269,0.9725,0.00365675744341896,0.97483333333333,0.00152387936967901
"Set2_LogNormal",75,7.3720675,6,"RV2",2.84902175300753,0.977,0.00335193973692846,0.976999999999997,0.00144316396234872
"Set2_LogNormal",75,7.3720675,6,"RV2",2.87615529351236,0.9795,0.00316857617866448,0.978916666666664,0.00136166641166873
"Set2_LogNormal",75,7.3720675,6,"RV2",2.90328883401719,0.983,0.00289058817544112,0.980583333333331,0.00129597534055766
"Set2_LogNormal",75,7.3720675,6,"RV2",2.93042237452203,0.986,0.00262716577322407,0.981833333333331,0.00124788153818119
"Set2_LogNormal",75,7.3720675,6,"RV2",2.95755591502686,0.9875,0.00248432586429397,0.983166666666664,0.00119489074349463
"Set2_LogNormal",75,7.3720675,6,"RV2",2.98468945553169,0.9885,0.0023840878758972,0.984249999999998,0.00115211008106391
"Set2_LogNormal",75,7.3720675,6,"RV2",3.01182299603653,0.989,0.00233227356885936,0.985666666666664,0.00109038729103236
"Set2_LogNormal",75,7.3720675,6,"RV2",3.03895653654136,0.99,0.0022248595461287,0.986333333333331,0.00106898186243861
"Set2_LogNormal",75,7.3720675,6,"RV2",3.06609007704619,0.9915,0.00205277251540447,0.987249999999998,0.00103848012606054
"Set2_LogNormal",75,7.3720675,6,"RV2",3.09322361755103,0.9915,0.00205277251540447,0.987999999999998,0.00100565070145342
"Set2_LogNormal",75,7.3720675,6,"RV2",3.12035715805586,0.9925,0.00192921616207204,0.988583333333331,0.000984658358687809
"Set2_LogNormal",75,7.3720675,6,"RV2",3.14749069856069,0.9925,0.00192921616207204,0.989583333333332,0.000939811964053474
"Set2_LogNormal",75,7.3720675,6,"RV2",3.17462423906553,0.994,0.00172684683744679,0.990249999999998,0.000898128841907985
"Set2_LogNormal",75,7.3720675,6,"RV2",3.20175777957036,0.9945,0.00165374574829385,0.991166666666665,0.000843199923571793
"Set2_LogNormal",75,7.3720675,6,"RV2",3.2288913200752,0.995,0.00157718102955874,0.991833333333332,0.000813078853631379
"Set2_LogNormal",75,7.3720675,6,"RV2",3.25602486058003,0.995,0.00157718102955874,0.992333333333332,0.000789549801398992
"Set2_LogNormal",75,7.3720675,6,"RV2",3.28315840108486,0.996,0.00141138230115019,0.993166666666665,0.000738983912018791
"Set2_LogNormal",75,7.3720675,6,"RV2",3.3102919415897,0.997,0.00122290637417587,0.993499999999998,0.000721485735595026
"Set2_LogNormal",75,7.3720675,6,"RV2",3.33742548209453,0.998,0.000998999499499374,0.993749999999999,0.000708026894498789
"Set2_LogNormal",75,7.3720675,6,"RV2",3.36455902259936,0.999,0.000706753139363375,0.994249999999999,0.000680173078463833
"Set2_LogNormal",75,7.3720675,6,"RV2",3.3916925631042,0.999,0.000706753139363375,0.994499999999999,0.000665738937822936
"Set2_LogNormal",75,7.3720675,6,"RV2",3.41882610360903,0.999,0.000706753139363375,0.994833333333332,0.000645916661291168
"Set2_LogNormal",75,7.3720675,6,"RV2",3.44595964411386,1,0,0.995499999999999,0.000604048839085226
"Set2_LogNormal",75,7.3720675,6,"RV2",3.4730931846187,1,0,0.996166666666666,0.000558656622821585
"Set2_LogNormal",75,7.3720675,6,"RV2",3.50022672512353,1,0,0.996499999999999,0.000534360989095283
"Set2_LogNormal",75,7.3720675,6,"RV2",3.52736026562836,1,0,0.996999999999999,0.000495479565673678
"Set2_LogNormal",75,7.3720675,6,"RV2",3.5544938061332,1,0,0.997249999999999,0.000474747740033473
"Set2_LogNormal",75,7.3720675,6,"RV2",3.58162734663803,1,0,0.997499999999999,0.000452999264164457
"Set2_LogNormal",75,7.3720675,6,"RV2",3.60876088714287,1,0,0.997749999999999,0.000430079934431009
"Set2_LogNormal",75,7.3720675,6,"RV2",3.6358944276477,1,0,0.997916666666666,0.000414054310715988
"Set2_LogNormal",75,7.3720675,6,"RV2",3.66302796815253,1,0,0.998249999999999,0.000379871140432505
"Set2_LogNormal",75,7.3720675,6,"RV2",3.69016150865737,1,0,0.998249999999999,0.000379871140432505
"Set2_LogNormal",75,7.3720675,6,"RV2",3.7172950491622,1,0,0.998416666666666,0.000361512063730032
"Set2_LogNormal",75,7.3720675,6,"RV2",3.74442858966703,1,0,0.998583333333333,0.000342128752567594
"Set2_LogNormal",75,7.3720675,6,"RV2",3.77156213017187,1,0,0.998583333333333,0.000342128752567594
"Set2_LogNormal",75,7.3720675,6,"RV2",3.7986956706767,1,0,0.998666666666666,0.000331997322613217
"Set2_LogNormal",75,7.3720675,6,"RV2",3.82582921118153,1,0,0.998666666666666,0.000331997322613217
"Set2_LogNormal",75,7.3720675,6,"RV2",3.85296275168637,1,0,0.99875,0.000321536027011993
"Set2_LogNormal",75,7.3720675,6,"RV2",3.8800962921912,1,0,0.999083333333333,0.00027562429138259
"Set2_LogNormal",75,7.3720675,6,"RV2",3.90722983269603,1,0,0.999083333333333,0.00027562429138259
"Set2_LogNormal",75,7.3720675,6,"RV2",3.93436337320087,1,0,0.99925,0.000249436865759896
"Set2_LogNormal",75,7.3720675,6,"RV2",3.9614969137057,1,0,0.999416666666666,0.000220093098988579
"Set2_LogNormal",75,7.3720675,6,"RV2",3.98863045421054,1,0,0.999666666666666,0.000166499916583474
"Set2_LogNormal",75,7.3720675,6,"RV2",4.01576399471537,1,0,0.999666666666666,0.000166499916583474
"Set2_LogNormal",75,7.3720675,6,"RV2",4.0428975352202,1,0,0.99975,0.000144229273496687
"Set2_LogNormal",75,7.3720675,6,"RV2",4.07003107572504,1,0,0.999916666666667,8.33124973950635e-05
"Set2_LogNormal",75,7.3720675,6,"RV2",4.09716461622987,1,0,0.999916666666667,8.33124973950635e-05
"Set2_LogNormal",75,7.3720675,6,"RV2",4.1242981567347,1,0,0.999916666666667,8.33124973950635e-05
"Set2_LogNormal",75,7.3720675,6,"RV2",4.15143169723954,1,0,0.999916666666667,8.33124973950635e-05
"Set2_LogNormal",75,7.3720675,6,"RV2",4.17856523774437,1,0,0.999916666666667,8.33124973950635e-05
"Set2_LogNormal",75,7.3720675,6,"RV2",4.2056987782492,1,0,0.999916666666667,8.33124973950635e-05
"Set2_LogNormal",75,7.3720675,6,"RV2",4.23283231875404,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.25996585925887,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.28709939976371,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.31423294026854,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.34136648077337,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.36850002127821,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.39563356178304,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.42276710228787,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.44990064279271,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.47703418329754,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.50416772380237,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.53130126430721,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.55843480481204,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.58556834531687,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.61270188582171,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.63983542632654,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.66696896683137,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.69410250733621,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.72123604784104,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.74836958834588,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.77550312885071,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.80263666935554,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.82977020986038,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.85690375036521,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.88403729087004,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.91117083137488,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.93830437187971,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.96543791238454,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",4.99257145288938,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.01970499339421,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.04683853389905,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.07397207440388,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.10110561490871,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.12823915541355,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.15537269591838,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.18250623642321,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.20963977692805,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.23677331743288,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.26390685793771,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.29104039844255,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.31817393894738,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.34530747945221,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.37244101995705,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV2",5.39957456046188,1,0,1,0
"Set2_LogNormal",75,7.3720675,6,"RV3",0,0,0,0,0
"Set2_LogNormal",75,7.3720675,6,"RV3",0.0314514448905456,0,0,0,0
"Set2_LogNormal",75,7.3720675,6,"RV3",0.0629028897810911,0,0,0.000333333333333333,0.000166499916583229
"Set2_LogNormal",75,7.3720675,6,"RV3",0.0943543346716367,0,0,5e-04,0.000203817729029313
"Set2_LogNormal",75,7.3720675,6,"RV3",0.125805779562182,0,0,0.00125,0.000321536027012008
"Set2_LogNormal",75,7.3720675,6,"RV3",0.157257224452728,0,0,0.003,0.0004954795656735
"Set2_LogNormal",75,7.3720675,6,"RV3",0.188708669343273,0,0,0.00525,0.000671934913349334
"Set2_LogNormal",75,7.3720675,6,"RV3",0.220160114233819,5e-04,0.000499874984371093,0.00841666666666666,0.000849425868193072
"Set2_LogNormal",75,7.3720675,6,"RV3",0.251611559124365,5e-04,0.000499874984371093,0.01125,0.000964248051880611
"Set2_LogNormal",75,7.3720675,6,"RV3",0.28306300401491,0.001,0.000706753139363385,0.0159166666666667,0.00116296884213541
"Set2_LogNormal",75,7.3720675,6,"RV3",0.314514448905456,0.002,0.000998999499499374,0.0204166666666666,0.00132021541802844
"Set2_LogNormal",75,7.3720675,6,"RV3",0.345965893796001,0.0025,0.00111663557170636,0.0270833333333333,0.00153248957763359
"Set2_LogNormal",75,7.3720675,6,"RV3",0.377417338686547,0.0025,0.00111663557170636,0.0332499999999999,0.00166957974585756
"Set2_LogNormal",75,7.3720675,6,"RV3",0.408868783577092,0.005,0.00157718102955875,0.0412500000000001,0.0018754397632437
"Set2_LogNormal",75,7.3720675,6,"RV3",0.440320228467638,0.0055,0.00165374574829385,0.0499166666666669,0.00204735517056628
"Set2_LogNormal",75,7.3720675,6,"RV3",0.471771673358183,0.007,0.00186426929385215,0.0580833333333337,0.0022143714621134
"Set2_LogNormal",75,7.3720675,6,"RV3",0.503223118248729,0.01,0.0022248595461287,0.0675833333333335,0.0024039023540439
"Set2_LogNormal",75,7.3720675,6,"RV3",0.534674563139275,0.0125,0.00248432586429397,0.0773333333333331,0.00255686439913337
"Set2_LogNormal",75,7.3720675,6,"RV3",0.56612600802982,0.014,0.00262716577322406,0.0889166666666662,0.00278856232871192
"Set2_LogNormal",75,7.3720675,6,"RV3",0.597577452920366,0.016,0.00280570846668003,0.100333333333333,0.00295474195150781
"Set2_LogNormal",75,7.3720675,6,"RV3",0.629028897810911,0.019,0.00305278561317365,0.113416666666666,0.00314779409092925
"Set2_LogNormal",75,7.3720675,6,"RV3",0.660480342701457,0.022,0.00327993902382346,0.125416666666666,0.00331294546270973
"Set2_LogNormal",75,7.3720675,6,"RV3",0.691931787592002,0.026,0.00355837041354607,0.13825,0.00348095961785124
"Set2_LogNormal",75,7.3720675,6,"RV3",0.723383232482548,0.0275,0.00365675744341896,0.149416666666667,0.00360899291508185
"Set2_LogNormal",75,7.3720675,6,"RV3",0.754834677373094,0.0325,0.00396508196636589,0.161166666666667,0.00378577564340809
"Set2_LogNormal",75,7.3720675,6,"RV3",0.786286122263639,0.038,0.00427527776875374,0.175333333333334,0.00390742882212839
"Set2_LogNormal",75,7.3720675,6,"RV3",0.817737567154185,0.0435,0.00456112650559048,0.190916666666667,0.00405916273181219
"Set2_LogNormal",75,7.3720675,6,"RV3",0.84918901204473,0.0515,0.00494205169944629,0.205750000000001,0.00419243655951468
"Set2_LogNormal",75,7.3720675,6,"RV3",0.880640456935276,0.056,0.00514120608417908,0.221750000000001,0.00438157402907013
"Set2_LogNormal",75,7.3720675,6,"RV3",0.912091901825821,0.061,0.00535158854920667,0.238166666666667,0.0045076462815975
"Set2_LogNormal",75,7.3720675,6,"RV3",0.943543346716367,0.0695,0.00568637626261224,0.254583333333334,0.00461164550952861
"Set2_LogNormal",75,7.3720675,6,"RV3",0.974994791606912,0.078,0.00599649897857075,0.271666666666667,0.00472302280795303
"Set2_LogNormal",75,7.3720675,6,"RV3",1.00644623649746,0.0835,0.00618578006398546,0.285833333333333,0.00479115939343844
"Set2_LogNormal",75,7.3720675,6,"RV3",1.037897681388,0.0935,0.00650990591329859,0.302333333333334,0.00484825856479529
"Set2_LogNormal",75,7.3720675,6,"RV3",1.06934912627855,0.1015,0.00675269390687894,0.316333333333334,0.00491821444564314
"Set2_LogNormal",75,7.3720675,6,"RV3",1.10080057116909,0.113,0.00707923018413726,0.330333333333334,0.00499677117969411
"Set2_LogNormal",75,7.3720675,6,"RV3",1.13225201605964,0.122,0.0073183331435512,0.345333333333333,0.00502882800571968
"Set2_LogNormal",75,7.3720675,6,"RV3",1.16370346095019,0.1305,0.00753225563825339,0.361416666666667,0.00507869699769969
"Set2_LogNormal",75,7.3720675,6,"RV3",1.19515490584073,0.14,0.00775886589650833,0.378333333333334,0.00513984976001778
"Set2_LogNormal",75,7.3720675,6,"RV3",1.22660635073128,0.152,0.00802795117075335,0.394,0.00521416873102079
"Set2_LogNormal",75,7.3720675,6,"RV3",1.25805779562182,0.164,0.0082796135175502,0.40975,0.00524176304892835
"Set2_LogNormal",75,7.3720675,6,"RV3",1.28950924051237,0.1725,0.00844818767547218,0.42475,0.00527131618341712
"Set2_LogNormal",75,7.3720675,6,"RV3",1.32096068540291,0.1855,0.00869165548097714,0.43975,0.00530698929871415
"Set2_LogNormal",75,7.3720675,6,"RV3",1.35241213029346,0.2,0.00894427190999916,0.454333333333333,0.00531628002773871
"Set2_LogNormal",75,7.3720675,6,"RV3",1.383863575184,0.219,0.00924767538357613,0.468333333333333,0.00533320312341055
"Set2_LogNormal",75,7.3720675,6,"RV3",1.41531502007455,0.241,0.00956344603163525,0.484583333333333,0.00535405317648859
"Set2_LogNormal",75,7.3720675,6,"RV3",1.4467664649651,0.2555,0.0097524291845673,0.500083333333332,0.00534438925676069
"Set2_LogNormal",75,7.3720675,6,"RV3",1.47821790985564,0.2695,0.00992143512804473,0.515249999999999,0.00533870530237033
"Set2_LogNormal",75,7.3720675,6,"RV3",1.50966935474619,0.286,0.010104553429024,0.530666666666666,0.00536079388813941
"Set2_LogNormal",75,7.3720675,6,"RV3",1.54112079963673,0.296,0.0102074482609514,0.544999999999999,0.00535166121664851
"Set2_LogNormal",75,7.3720675,6,"RV3",1.57257224452728,0.3135,0.0103734697666692,0.557999999999999,0.00530054504534956
"Set2_LogNormal",75,7.3720675,6,"RV3",1.60402368941782,0.329,0.0105061648568828,0.57175,0.00528647350162042
"Set2_LogNormal",75,7.3720675,6,"RV3",1.63547513430837,0.351,0.0106723708706173,0.584916666666667,0.00527166133153923
"Set2_LogNormal",75,7.3720675,6,"RV3",1.66692657919891,0.368,0.010783691390243,0.597833333333333,0.00527234793785273
"Set2_LogNormal",75,7.3720675,6,"RV3",1.69837802408946,0.3895,0.0109038926535435,0.61175,0.0052584980824695
"Set2_LogNormal",75,7.3720675,6,"RV3",1.72982946898001,0.4085,0.0109915365167933,0.626916666666667,0.00520498925978206
"Set2_LogNormal",75,7.3720675,6,"RV3",1.76128091387055,0.423,0.0110469679097932,0.639083333333333,0.00518827437325984
"Set2_LogNormal",75,7.3720675,6,"RV3",1.7927323587611,0.441,0.0111022295058245,0.650166666666666,0.00514808351611468
"Set2_LogNormal",75,7.3720675,6,"RV3",1.82418380365164,0.4635,0.0111505100780189,0.661833333333333,0.00510740067614333
"Set2_LogNormal",75,7.3720675,6,"RV3",1.85563524854219,0.4885,0.0111773822964055,0.672833333333333,0.00508624370238028
"Set2_LogNormal",75,7.3720675,6,"RV3",1.88708669343273,0.505,0.0111797808565284,0.684749999999999,0.00500794888984866
"Set2_LogNormal",75,7.3720675,6,"RV3",1.91853813832328,0.525,0.0111663557170636,0.694249999999999,0.00495831197474418
"Set2_LogNormal",75,7.3720675,6,"RV3",1.94998958321382,0.5475,0.0111297742564708,0.704916666666665,0.0048859631002156
"Set2_LogNormal",75,7.3720675,6,"RV3",1.98144102810437,0.568,0.0110764615288458,0.715833333333332,0.00482610810534178
"Set2_LogNormal",75,7.3720675,6,"RV3",2.01289247299492,0.584,0.0110214336635485,0.725416666666665,0.00475400963807283
"Set2_LogNormal",75,7.3720675,6,"RV3",2.04434391788546,0.5975,0.0109657136110697,0.734833333333331,0.00469148016207162
"Set2_LogNormal",75,7.3720675,6,"RV3",2.07579536277601,0.6165,0.0108726204293169,0.743583333333331,0.00464357045039463
"Set2_LogNormal",75,7.3720675,6,"RV3",2.10724680766655,0.6355,0.0107619642723808,0.752749999999997,0.00456850290029465
"Set2_LogNormal",75,7.3720675,6,"RV3",2.1386982525571,0.6535,0.0106404358463364,0.762249999999997,0.00453320733587157
"Set2_LogNormal",75,7.3720675,6,"RV3",2.17014969744764,0.668,0.0105303371266071,0.770833333333329,0.00446339276783928
"Set2_LogNormal",75,7.3720675,6,"RV3",2.20160114233819,0.689,0.0103508212234586,0.778749999999997,0.0043926133546367
"Set2_LogNormal",75,7.3720675,6,"RV3",2.23305258722873,0.702,0.0102273163635433,0.786916666666663,0.00432521314503674
"Set2_LogNormal",75,7.3720675,6,"RV3",2.26450403211928,0.719,0.0100508457355588,0.79558333333333,0.00430148189904084
"Set2_LogNormal",75,7.3720675,6,"RV3",2.29595547700983,0.73,0.00992723526466458,0.803249999999997,0.00423267670432442
"Set2_LogNormal",75,7.3720675,6,"RV3",2.32740692190037,0.741,0.00979589199613797,0.810249999999997,0.00415885559512571
"Set2_LogNormal",75,7.3720675,6,"RV3",2.35885836679092,0.756,0.00960374926786409,0.817999999999997,0.00408679445150912
"Set2_LogNormal",75,7.3720675,6,"RV3",2.39030981168146,0.7725,0.00937399994666098,0.824666666666664,0.00402646798626804
"Set2_LogNormal",75,7.3720675,6,"RV3",2.42176125657201,0.785,0.00918626692405571,0.832999999999997,0.00395108283329423
"Set2_LogNormal",75,7.3720675,6,"RV3",2.45321270146255,0.7975,0.00898592649647214,0.83908333333333,0.00388964035398267
"Set2_LogNormal",75,7.3720675,6,"RV3",2.4846641463531,0.813,0.00871868682772813,0.845666666666663,0.00381066485887491
"Set2_LogNormal",75,7.3720675,6,"RV3",2.51611559124365,0.8245,0.00850587297107122,0.852249999999996,0.00373537472090189
"Set2_LogNormal",75,7.3720675,6,"RV3",2.54756703613419,0.839,0.00821824190444648,0.858583333333329,0.00366770392525498
"Set2_LogNormal",75,7.3720675,6,"RV3",2.57901848102474,0.85,0.00798435971133566,0.864416666666662,0.00357793731312672
"Set2_LogNormal",75,7.3720675,6,"RV3",2.61046992591528,0.863,0.00768866048151432,0.870249999999995,0.00346898510214243
"Set2_LogNormal",75,7.3720675,6,"RV3",2.64192137080583,0.87,0.00751997340420829,0.875416666666662,0.00337421544378965
"Set2_LogNormal",75,7.3720675,6,"RV3",2.67337281569637,0.881,0.00724013121428058,0.880666666666662,0.00330476087553123
"Set2_LogNormal",75,7.3720675,6,"RV3",2.70482426058692,0.8905,0.00698246911915835,0.884916666666661,0.00325044815286179
"Set2_LogNormal",75,7.3720675,6,"RV3",2.73627570547746,0.8995,0.00672308522926788,0.889833333333328,0.00315585654863359
"Set2_LogNormal",75,7.3720675,6,"RV3",2.76772715036801,0.907,0.00649426670225361,0.895083333333328,0.00307595908710663
"Set2_LogNormal",75,7.3720675,6,"RV3",2.79917859525856,0.914,0.00626913072124039,0.900083333333327,0.00301178184155321
"Set2_LogNormal",75,7.3720675,6,"RV3",2.8306300401491,0.921,0.00603154209137265,0.904749999999994,0.00293183614727067
"Set2_LogNormal",75,7.3720675,6,"RV3",2.86208148503965,0.928,0.0057799653978203,0.910333333333327,0.00283224488897235
"Set2_LogNormal",75,7.3720675,6,"RV3",2.89353292993019,0.9355,0.00549271107923947,0.914666666666661,0.00275594307310959
"Set2_LogNormal",75,7.3720675,6,"RV3",2.92498437482074,0.9425,0.00520546587732549,0.918833333333328,0.00268180857300087
"Set2_LogNormal",75,7.3720675,6,"RV3",2.95643581971128,0.95,0.00487339717240448,0.922166666666661,0.00262972062309941
"Set2_LogNormal",75,7.3720675,6,"RV3",2.98788726460183,0.9555,0.00461084319837489,0.925333333333328,0.00256118462174547
"Set2_LogNormal",75,7.3720675,6,"RV3",3.01933870949237,0.96,0.00438178046004133,0.928833333333327,0.00249908594401138
"Set2_LogNormal",75,7.3720675,6,"RV3",3.05079015438292,0.9635,0.0041933131292571,0.932333333333328,0.00242430975285277
"Set2_LogNormal",75,7.3720675,6,"RV3",3.08224159927347,0.9665,0.00402354010791492,0.935416666666661,0.00234918351655286
"Set2_LogNormal",75,7.3720675,6,"RV3",3.11369304416401,0.969,0.0038754999677461,0.939249999999995,0.00229322598464831
"Set2_LogNormal",75,7.3720675,6,"RV3",3.14514448905456,0.9725,0.00365675744341896,0.942499999999995,0.00224837904574225
"Set2_LogNormal",75,7.3720675,6,"RV3",3.1765959339451,0.975,0.00349106001094224,0.945999999999995,0.00217314416354629
"Set2_LogNormal",75,7.3720675,6,"RV3",3.20804737883565,0.979,0.00320616593457045,0.948749999999995,0.00209478104795916
"Set2_LogNormal",75,7.3720675,6,"RV3",3.23949882372619,0.981,0.00305278561317364,0.951499999999995,0.00202867978416178
